job_id,job_title,company,location,job_description,experience,education,salary,job_type,clean_tokens,lemmas,clean_text,stems
100380,Human Resources Business Partner,Redwood Robotics,"Amsterdam, Netherlands",We are seeking a talented Human Resources Business Partner who is passionate about delivering results. Responsibilities include: support performance management cycles and compensation planning; handle employee relations issues and conflict resolution; partner with department leaders on talent acquisition and workforce planning. Requirements: strong stakeholder management and communication skills; experience in talent acquisition and employee relations. We offer a collaborative environment and opportunities for professional growth.,Entry level (0-1 years),Diploma or equivalent professional certification,"INR 400,000-800,000",Full-time,"['seeking', 'talented', 'human', 'resources', 'business', 'partner', 'passionate', 'delivering', 'results', 'responsibilities', 'include', 'support', 'performance', 'management', 'cycles', 'compensation', 'planning', 'handle', 'employee', 'relations', 'issues', 'conflict', 'resolution', 'partner', 'department', 'leaders', 'talent', 'acquisition', 'workforce', 'planning', 'requirements', 'strong', 'stakeholder', 'management', 'communication', 'skills', 'experience', 'talent', 'acquisition', 'employee', 'relations', 'offer', 'collaborative', 'environment', 'opportunities', 'professional', 'growth']","['seek', 'talented', 'human', 'resources', 'business', 'partner', 'passionate', 'deliver', 'result', 'responsibility', 'include', 'support', 'performance', 'management', 'cycle', 'compensation', 'planning', 'handle', 'employee', 'relation', 'issue', 'conflict', 'resolution', 'partner', 'department', 'leader', 'talent', 'acquisition', 'workforce', 'planning', 'requirement', 'strong', 'stakeholder', 'management', 'communication', 'skill', 'experience', 'talent', 'acquisition', 'employee', 'relation', 'offer', 'collaborative', 'environment', 'opportunity', 'professional', 'growth']",seek talented human resources business partner passionate deliver result responsibility include support performance management cycle compensation planning handle employee relation issue conflict resolution partner department leader talent acquisition workforce planning requirement strong stakeholder management communication skill experience talent acquisition employee relation offer collaborative environment opportunity professional growth,"['seek', 'talent', 'human', 'resourc', 'busi', 'partner', 'passion', 'deliv', 'result', 'respons', 'includ', 'support', 'perform', 'manag', 'cycl', 'compens', 'plan', 'handl', 'employe', 'relat', 'issu', 'conflict', 'resolut', 'partner', 'depart', 'leader', 'talent', 'acquisit', 'workforc', 'plan', 'requir', 'strong', 'stakehold', 'manag', 'communic', 'skill', 'experi', 'talent', 'acquisit', 'employe', 'relat', 'offer', 'collabor', 'environ', 'opportun', 'profession', 'growth']"
100381,Customer Support Specialist,Solstice Pharma,"Chennai, Tamil Nadu, India","Join us as a Customer Support Specialist and help drive our team's success. Responsibilities include: maintain accurate records in the CRM software; respond to customer inquiries via email, live chat, and ticketing systems like Zendesk; troubleshoot product issues and escalate complex cases when needed. Requirements: strong communication and conflict resolution skills; experience using CRM software to track customer interactions. This role offers competitive benefits and a flexible work culture.",Senior (5-8 years),High School Diploma,"GBP 28,000-45,000",Full-time,"['join', 'customer', 'support', 'specialist', 'help', 'drive', 'team', 'success', 'responsibilities', 'include', 'maintain', 'accurate', 'records', 'crm', 'software', 'respond', 'customer', 'inquiries', 'email', 'live', 'chat', 'ticketing', 'systems', 'like', 'zendesk', 'troubleshoot', 'product', 'issues', 'escalate', 'complex', 'cases', 'needed', 'requirements', 'strong', 'communication', 'conflict', 'resolution', 'skills', 'experience', 'crm', 'software', 'track', 'customer', 'interactions', 'role', 'offers', 'competitive', 'benefits', 'flexible', 'work', 'culture']","['join', 'customer', 'support', 'specialist', 'help', 'drive', 'team', 'success', 'responsibility', 'include', 'maintain', 'accurate', 'record', 'crm', 'software', 'respond', 'customer', 'inquiry', 'email', 'live', 'chat', 'ticket', 'system', 'like', 'zendesk', 'troubleshoot', 'product', 'issue', 'escalate', 'complex', 'case', 'need', 'requirement', 'strong', 'communication', 'conflict', 'resolution', 'skill', 'experience', 'crm', 'software', 'track', 'customer', 'interaction', 'role', 'offer', 'competitive', 'benefit', 'flexible', 'work', 'culture']",join customer support specialist help drive team success responsibility include maintain accurate record crm software respond customer inquiry email live chat ticket system like zendesk troubleshoot product issue escalate complex case need requirement strong communication conflict resolution skill experience crm software track customer interaction role offer competitive benefit flexible work culture,"['join', 'custom', 'support', 'specialist', 'help', 'drive', 'team', 'success', 'respons', 'includ', 'maintain', 'accur', 'record', 'crm', 'softwar', 'respond', 'custom', 'inquiri', 'email', 'live', 'chat', 'ticket', 'system', 'like', 'zendesk', 'troubleshoot', 'product', 'issu', 'escal', 'complex', 'case', 'need', 'requir', 'strong', 'communic', 'conflict', 'resolut', 'skill', 'experi', 'crm', 'softwar', 'track', 'custom', 'interact', 'role', 'offer', 'competit', 'benefit', 'flexibl', 'work', 'cultur']"
100382,Data Scientist,Zenith Marketing House,"Boston, MA, USA","Our company is hiring an experienced Data Scientist to support key initiatives. Responsibilities include: analyze large datasets using Python and SQL to extract actionable insights; collaborate with engineering teams to productionize models using TensorFlow or PyTorch; create dashboards and visualizations to communicate findings to stakeholders. Requirements: hands-on experience with pandas, scikit-learn, and statistical modeling techniques; experience with data visualization tools like Tableau or Power BI. We offer a collaborative environment and opportunities for professional growth.",Lead (8-12 years),PhD or equivalent research experience,"INR 1,600,000-2,800,000",Full-time,"['company', 'hiring', 'experienced', 'data', 'scientist', 'support', 'key', 'initiatives', 'responsibilities', 'include', 'analyze', 'large', 'datasets', 'python', 'sql', 'extract', 'actionable', 'insights', 'collaborate', 'engineering', 'teams', 'productionize', 'models', 'tensorflow', 'pytorch', 'create', 'dashboards', 'visualizations', 'communicate', 'findings', 'stakeholders', 'requirements', 'hands', 'experience', 'pandas', 'scikit', 'learn', 'statistical', 'modeling', 'techniques', 'experience', 'data', 'visualization', 'tools', 'like', 'tableau', 'power', 'bi', 'offer', 'collaborative', 'environment', 'opportunities', 'professional', 'growth']","['company', 'hire', 'experienced', 'data', 'scientist', 'support', 'key', 'initiative', 'responsibility', 'include', 'analyze', 'large', 'dataset', 'python', 'sql', 'extract', 'actionable', 'insight', 'collaborate', 'engineering', 'team', 'productionize', 'model', 'tensorflow', 'pytorch', 'create', 'dashboard', 'visualization', 'communicate', 'finding', 'stakeholder', 'requirement', 'hand', 'experience', 'panda', 'scikit', 'learn', 'statistical', 'modeling', 'technique', 'experience', 'datum', 'visualization', 'tool', 'like', 'tableau', 'power', 'bi', 'offer', 'collaborative', 'environment', 'opportunity', 'professional', 'growth']",company hire experienced data scientist support key initiative responsibility include analyze large dataset python sql extract actionable insight collaborate engineering team productionize model tensorflow pytorch create dashboard visualization communicate finding stakeholder requirement hand experience panda scikit learn statistical modeling technique experience datum visualization tool like tableau power bi offer collaborative environment opportunity professional growth,"['compani', 'hire', 'experienc', 'data', 'scientist', 'support', 'key', 'initi', 'respons', 'includ', 'analyz', 'larg', 'dataset', 'python', 'sql', 'extract', 'action', 'insight', 'collabor', 'engin', 'team', 'production', 'model', 'tensorflow', 'pytorch', 'creat', 'dashboard', 'visual', 'communic', 'find', 'stakehold', 'requir', 'hand', 'experi', 'panda', 'scikit', 'learn', 'statist', 'model', 'techniqu', 'experi', 'data', 'visual', 'tool', 'like', 'tableau', 'power', 'bi', 'offer', 'collabor', 'environ', 'opportun', 'profession', 'growth']"
100383,Financial Analyst,Crestview Realty,"San Francisco, CA, USA","We are seeking a talented Financial Analyst who is passionate about delivering results. Responsibilities include: create dashboards in Power BI to track key financial metrics; prepare monthly financial reporting and variance analysis; build financial models to support budgeting and forecasting. Requirements: experience with forecasting, budgeting, and variance analysis; advanced Excel skills including financial modeling. We value continuous learning and provide support for career development.",Lead (8-12 years),Master's Degree in Business Administration (MBA),"INR 400,000-800,000",Full-time,"['seeking', 'talented', 'financial', 'analyst', 'passionate', 'delivering', 'results', 'responsibilities', 'include', 'create', 'dashboards', 'power', 'bi', 'track', 'key', 'financial', 'metrics', 'prepare', 'monthly', 'financial', 'reporting', 'variance', 'analysis', 'build', 'financial', 'models', 'support', 'budgeting', 'forecasting', 'requirements', 'experience', 'forecasting', 'budgeting', 'variance', 'analysis', 'advanced', 'excel', 'skills', 'including', 'financial', 'modeling', 'value', 'continuous', 'learning', 'provide', 'support', 'career', 'development']","['seek', 'talented', 'financial', 'analyst', 'passionate', 'deliver', 'result', 'responsibility', 'include', 'create', 'dashboard', 'power', 'bi', 'track', 'key', 'financial', 'metric', 'prepare', 'monthly', 'financial', 'reporting', 'variance', 'analysis', 'build', 'financial', 'model', 'support', 'budgeting', 'forecasting', 'requirement', 'experience', 'forecasting', 'budgeting', 'variance', 'analysis', 'advanced', 'excel', 'skill', 'include', 'financial', 'modeling', 'value', 'continuous', 'learning', 'provide', 'support', 'career', 'development']",seek talented financial analyst passionate deliver result responsibility include create dashboard power bi track key financial metric prepare monthly financial reporting variance analysis build financial model support budgeting forecasting requirement experience forecasting budgeting variance analysis advanced excel skill include financial modeling value continuous learning provide support career development,"['seek', 'talent', 'financi', 'analyst', 'passion', 'deliv', 'result', 'respons', 'includ', 'creat', 'dashboard', 'power', 'bi', 'track', 'key', 'financi', 'metric', 'prepar', 'month', 'financi', 'report', 'varianc', 'analysi', 'build', 'financi', 'model', 'support', 'budget', 'forecast', 'requir', 'experi', 'forecast', 'budget', 'varianc', 'analysi', 'advanc', 'excel', 'skill', 'includ', 'financi', 'model', 'valu', 'continu', 'learn', 'provid', 'support', 'career', 'develop']"
100384,Backend Software Engineer,Crestview Realty,"Toronto, Canada",We are seeking a talented Backend Software Engineer who is passionate about delivering results. Responsibilities include: design and build scalable REST APIs using Java and Spring Boot; develop and maintain microservices deployed on Kubernetes; optimize PostgreSQL queries for performance at scale. Requirements: solid experience with Java and Spring Boot; understanding of CI/CD pipelines and version control with Git. We offer a collaborative environment and opportunities for professional growth.,Mid level (3-5 years),Diploma or equivalent professional certification,"USD 160,000-220,000",Full-time,"['seeking', 'talented', 'backend', 'software', 'engineer', 'passionate', 'delivering', 'results', 'responsibilities', 'include', 'design', 'build', 'scalable', 'rest', 'apis', 'java', 'spring', 'boot', 'develop', 'maintain', 'microservices', 'deployed', 'kubernetes', 'optimize', 'postgresql', 'queries', 'performance', 'scale', 'requirements', 'solid', 'experience', 'java', 'spring', 'boot', 'understanding', 'ci', 'cd', 'pipelines', 'version', 'control', 'git', 'offer', 'collaborative', 'environment', 'opportunities', 'professional', 'growth']","['seek', 'talented', 'backend', 'software', 'engineer', 'passionate', 'deliver', 'result', 'responsibility', 'include', 'design', 'build', 'scalable', 'rest', 'api', 'java', 'spring', 'boot', 'develop', 'maintain', 'microservice', 'deploy', 'kubernetes', 'optimize', 'postgresql', 'query', 'performance', 'scale', 'requirement', 'solid', 'experience', 'java', 'spring', 'boot', 'understanding', 'ci', 'cd', 'pipeline', 'version', 'control', 'git', 'offer', 'collaborative', 'environment', 'opportunity', 'professional', 'growth']",seek talented backend software engineer passionate deliver result responsibility include design build scalable rest api java spring boot develop maintain microservice deploy kubernetes optimize postgresql query performance scale requirement solid experience java spring boot understanding ci cd pipeline version control git offer collaborative environment opportunity professional growth,"['seek', 'talent', 'backend', 'softwar', 'engin', 'passion', 'deliv', 'result', 'respons', 'includ', 'design', 'build', 'scalabl', 'rest', 'api', 'java', 'spring', 'boot', 'develop', 'maintain', 'microservic', 'deploy', 'kubernet', 'optim', 'postgresql', 'queri', 'perform', 'scale', 'requir', 'solid', 'experi', 'java', 'spring', 'boot', 'understand', 'ci', 'cd', 'pipelin', 'version', 'control', 'git', 'offer', 'collabor', 'environ', 'opportun', 'profession', 'growth']"
100385,Digital Marketing Specialist,Skyline Software Labs,"Chennai, Tamil Nadu, India",We are looking for a motivated Digital Marketing Specialist to join our growing team. Responsibilities include: manage paid advertising campaigns across Google Ads and social media; plan and execute SEO strategies to improve organic search rankings; run A/B tests to optimize conversion rates on landing pages. Requirements: hands-on experience running PPC advertising campaigns; familiarity with marketing automation tools such as HubSpot. This is a great opportunity to make an impact in a fast-paced environment.,Executive (12+ years),High School Diploma,"USD 160,000-220,000",Part-time,"['looking', 'motivated', 'digital', 'marketing', 'specialist', 'join', 'growing', 'team', 'responsibilities', 'include', 'manage', 'paid', 'advertising', 'campaigns', 'google', 'ads', 'social', 'media', 'plan', 'execute', 'seo', 'strategies', 'improve', 'organic', 'search', 'rankings', 'run', 'b', 'tests', 'optimize', 'conversion', 'rates', 'landing', 'pages', 'requirements', 'hands', 'experience', 'running', 'ppc', 'advertising', 'campaigns', 'familiarity', 'marketing', 'automation', 'tools', 'hubspot', 'great', 'opportunity', 'impact', 'fast', 'paced', 'environment']","['look', 'motivated', 'digital', 'marketing', 'specialist', 'join', 'grow', 'team', 'responsibility', 'include', 'manage', 'pay', 'advertising', 'campaign', 'google', 'ads', 'social', 'medium', 'plan', 'execute', 'seo', 'strategy', 'improve', 'organic', 'search', 'ranking', 'run', 'b', 'test', 'optimize', 'conversion', 'rate', 'land', 'page', 'requirement', 'hand', 'experience', 'run', 'ppc', 'advertising', 'campaign', 'familiarity', 'marketing', 'automation', 'tool', 'hubspot', 'great', 'opportunity', 'impact', 'fast', 'pace', 'environment']",look motivated digital marketing specialist join grow team responsibility include manage pay advertising campaign google ads social medium plan execute seo strategy improve organic search ranking run b test optimize conversion rate land page requirement hand experience run ppc advertising campaign familiarity marketing automation tool hubspot great opportunity impact fast pace environment,"['look', 'motiv', 'digit', 'market', 'specialist', 'join', 'grow', 'team', 'respons', 'includ', 'manag', 'paid', 'advertis', 'campaign', 'googl', 'ad', 'social', 'media', 'plan', 'execut', 'seo', 'strategi', 'improv', 'organic', 'search', 'rank', 'run', 'b', 'test', 'optim', 'convers', 'rate', 'land', 'page', 'requir', 'hand', 'experi', 'run', 'ppc', 'advertis', 'campaign', 'familiar', 'market', 'autom', 'tool', 'hubspot', 'great', 'opportun', 'impact', 'fast', 'pace', 'environ']"
100386,Digital Marketing Specialist,Bramble Retailers,"Vancouver, Canada",We are looking for a motivated Digital Marketing Specialist to join our growing team. Responsibilities include: manage paid advertising campaigns across Google Ads and social media; plan and execute SEO strategies to improve organic search rankings; run A/B tests to optimize conversion rates on landing pages. Requirements: familiarity with marketing automation tools such as HubSpot; proven experience with SEO and Google Analytics. This is a great opportunity to make an impact in a fast-paced environment.,Senior (5-8 years),High School Diploma,"INR 800,000-1,600,000",Temporary,"['looking', 'motivated', 'digital', 'marketing', 'specialist', 'join', 'growing', 'team', 'responsibilities', 'include', 'manage', 'paid', 'advertising', 'campaigns', 'google', 'ads', 'social', 'media', 'plan', 'execute', 'seo', 'strategies', 'improve', 'organic', 'search', 'rankings', 'run', 'b', 'tests', 'optimize', 'conversion', 'rates', 'landing', 'pages', 'requirements', 'familiarity', 'marketing', 'automation', 'tools', 'hubspot', 'proven', 'experience', 'seo', 'google', 'analytics', 'great', 'opportunity', 'impact', 'fast', 'paced', 'environment']","['look', 'motivated', 'digital', 'marketing', 'specialist', 'join', 'grow', 'team', 'responsibility', 'include', 'manage', 'pay', 'advertising', 'campaign', 'google', 'ads', 'social', 'medium', 'plan', 'execute', 'seo', 'strategy', 'improve', 'organic', 'search', 'ranking', 'run', 'b', 'test', 'optimize', 'conversion', 'rate', 'land', 'page', 'requirement', 'familiarity', 'marketing', 'automation', 'tool', 'hubspot', 'prove', 'experience', 'seo', 'google', 'analytics', 'great', 'opportunity', 'impact', 'fast', 'pace', 'environment']",look motivated digital marketing specialist join grow team responsibility include manage pay advertising campaign google ads social medium plan execute seo strategy improve organic search ranking run b test optimize conversion rate land page requirement familiarity marketing automation tool hubspot prove experience seo google analytics great opportunity impact fast pace environment,"['look', 'motiv', 'digit', 'market', 'specialist', 'join', 'grow', 'team', 'respons', 'includ', 'manag', 'paid', 'advertis', 'campaign', 'googl', 'ad', 'social', 'media', 'plan', 'execut', 'seo', 'strategi', 'improv', 'organic', 'search', 'rank', 'run', 'b', 'test', 'optim', 'convers', 'rate', 'land', 'page', 'requir', 'familiar', 'market', 'autom', 'tool', 'hubspot', 'proven', 'experi', 'seo', 'googl', 'analyt', 'great', 'opportun', 'impact', 'fast', 'pace', 'environ']"
100387,Frontend Developer,Vertex Financial Services,"Austin, TX, USA","Join us as a Frontend Developer and help drive our team's success. Responsibilities include: write unit tests with Jest to ensure code reliability; translate Figma designs into pixel-perfect HTML and CSS; manage application state using Redux. Requirements: strong command of JavaScript, HTML, and CSS; experience collaborating with designers using tools like Figma. This is a great opportunity to make an impact in a fast-paced environment.",Entry level (0-1 years),Bachelor's Degree,"USD 160,000-220,000",Contract,"['join', 'frontend', 'developer', 'help', 'drive', 'team', 'success', 'responsibilities', 'include', 'write', 'unit', 'tests', 'jest', 'ensure', 'code', 'reliability', 'translate', 'figma', 'designs', 'pixel', 'perfect', 'html', 'css', 'manage', 'application', 'state', 'redux', 'requirements', 'strong', 'command', 'javascript', 'html', 'css', 'experience', 'collaborating', 'designers', 'tools', 'like', 'figma', 'great', 'opportunity', 'impact', 'fast', 'paced', 'environment']","['join', 'frontend', 'developer', 'help', 'drive', 'team', 'success', 'responsibility', 'include', 'write', 'unit', 'test', 'jest', 'ensure', 'code', 'reliability', 'translate', 'figma', 'design', 'pixel', 'perfect', 'html', 'css', 'manage', 'application', 'state', 'redux', 'requirement', 'strong', 'command', 'javascript', 'html', 'css', 'experience', 'collaborate', 'designer', 'tool', 'like', 'figma', 'great', 'opportunity', 'impact', 'fast', 'pace', 'environment']",join frontend developer help drive team success responsibility include write unit test jest ensure code reliability translate figma design pixel perfect html css manage application state redux requirement strong command javascript html css experience collaborate designer tool like figma great opportunity impact fast pace environment,"['join', 'frontend', 'develop', 'help', 'drive', 'team', 'success', 'respons', 'includ', 'write', 'unit', 'test', 'jest', 'ensur', 'code', 'reliabl', 'translat', 'figma', 'design', 'pixel', 'perfect', 'html', 'css', 'manag', 'applic', 'state', 'redux', 'requir', 'strong', 'command', 'javascript', 'html', 'css', 'experi', 'collabor', 'design', 'tool', 'like', 'figma', 'great', 'opportun', 'impact', 'fast', 'pace', 'environ']"
100388,UX/UI Designer,Riverside EdTech,"Hyderabad, Telangana, India",We are seeking a talented UX/UI Designer who is passionate about delivering results. Responsibilities include: build and maintain a consistent design system across products; create wireframes and interactive prototypes using Figma; ensure designs meet accessibility standards. Requirements: strong portfolio demonstrating wireframing and prototyping skills; experience conducting user research and usability testing. We offer a collaborative environment and opportunities for professional growth.,Junior (1-3 years),Diploma or equivalent professional certification,"INR 1,600,000-2,800,000",Full-time,"['seeking', 'talented', 'ux', 'ui', 'designer', 'passionate', 'delivering', 'results', 'responsibilities', 'include', 'build', 'maintain', 'consistent', 'design', 'system', 'products', 'create', 'wireframes', 'interactive', 'prototypes', 'figma', 'ensure', 'designs', 'meet', 'accessibility', 'standards', 'requirements', 'strong', 'portfolio', 'demonstrating', 'wireframing', 'prototyping', 'skills', 'experience', 'conducting', 'user', 'research', 'usability', 'testing', 'offer', 'collaborative', 'environment', 'opportunities', 'professional', 'growth']","['seek', 'talented', 'ux', 'ui', 'designer', 'passionate', 'deliver', 'result', 'responsibility', 'include', 'build', 'maintain', 'consistent', 'design', 'system', 'product', 'create', 'wireframe', 'interactive', 'prototype', 'figma', 'ensure', 'design', 'meet', 'accessibility', 'standard', 'requirement', 'strong', 'portfolio', 'demonstrate', 'wireframing', 'prototyping', 'skill', 'experience', 'conduct', 'user', 'research', 'usability', 'testing', 'offer', 'collaborative', 'environment', 'opportunity', 'professional', 'growth']",seek talented ux ui designer passionate deliver result responsibility include build maintain consistent design system product create wireframe interactive prototype figma ensure design meet accessibility standard requirement strong portfolio demonstrate wireframing prototyping skill experience conduct user research usability testing offer collaborative environment opportunity professional growth,"['seek', 'talent', 'ux', 'ui', 'design', 'passion', 'deliv', 'result', 'respons', 'includ', 'build', 'maintain', 'consist', 'design', 'system', 'product', 'creat', 'wirefram', 'interact', 'prototyp', 'figma', 'ensur', 'design', 'meet', 'access', 'standard', 'requir', 'strong', 'portfolio', 'demonstr', 'wirefram', 'prototyp', 'skill', 'experi', 'conduct', 'user', 'research', 'usabl', 'test', 'offer', 'collabor', 'environ', 'opportun', 'profession', 'growth']"
100389,Digital Marketing Specialist,Redwood Robotics,"Sydney, Australia",Our company is hiring an experienced Digital Marketing Specialist to support key initiatives. Responsibilities include: plan and execute SEO strategies to improve organic search rankings; manage paid advertising campaigns across Google Ads and social media; analyze campaign performance using Google Analytics. Requirements: familiarity with marketing automation tools such as HubSpot; hands-on experience running PPC advertising campaigns. We offer a collaborative environment and opportunities for professional growth.,Mid level (3-5 years),High School Diploma,"EUR 55,000-90,000",Full-time,"['company', 'hiring', 'experienced', 'digital', 'marketing', 'specialist', 'support', 'key', 'initiatives', 'responsibilities', 'include', 'plan', 'execute', 'seo', 'strategies', 'improve', 'organic', 'search', 'rankings', 'manage', 'paid', 'advertising', 'campaigns', 'google', 'ads', 'social', 'media', 'analyze', 'campaign', 'performance', 'google', 'analytics', 'requirements', 'familiarity', 'marketing', 'automation', 'tools', 'hubspot', 'hands', 'experience', 'running', 'ppc', 'advertising', 'campaigns', 'offer', 'collaborative', 'environment', 'opportunities', 'professional', 'growth']","['company', 'hire', 'experienced', 'digital', 'marketing', 'specialist', 'support', 'key', 'initiative', 'responsibility', 'include', 'plan', 'execute', 'seo', 'strategy', 'improve', 'organic', 'search', 'ranking', 'manage', 'pay', 'advertising', 'campaign', 'google', 'ads', 'social', 'medium', 'analyze', 'campaign', 'performance', 'google', 'analytics', 'requirement', 'familiarity', 'marketing', 'automation', 'tool', 'hubspot', 'hand', 'experience', 'run', 'ppc', 'advertising', 'campaign', 'offer', 'collaborative', 'environment', 'opportunity', 'professional', 'growth']",company hire experienced digital marketing specialist support key initiative responsibility include plan execute seo strategy improve organic search ranking manage pay advertising campaign google ads social medium analyze campaign performance google analytics requirement familiarity marketing automation tool hubspot hand experience run ppc advertising campaign offer collaborative environment opportunity professional growth,"['compani', 'hire', 'experienc', 'digit', 'market', 'specialist', 'support', 'key', 'initi', 'respons', 'includ', 'plan', 'execut', 'seo', 'strategi', 'improv', 'organic', 'search', 'rank', 'manag', 'paid', 'advertis', 'campaign', 'googl', 'ad', 'social', 'media', 'analyz', 'campaign', 'perform', 'googl', 'analyt', 'requir', 'familiar', 'market', 'autom', 'tool', 'hubspot', 'hand', 'experi', 'run', 'ppc', 'advertis', 'campaign', 'offer', 'collabor', 'environ', 'opportun', 'profession', 'growth']"
100390,Frontend Developer,Bramble Retailers,"Austin, TX, USA",We are looking for a motivated Frontend Developer to join our growing team. Responsibilities include: optimize bundle size and performance using Webpack; write unit tests with Jest to ensure code reliability; manage application state using Redux. Requirements: hands-on experience with React and modern frontend tooling; experience collaborating with designers using tools like Figma. We offer a collaborative environment and opportunities for professional growth.,Senior (5-8 years),Master's Degree,"USD 45,000-75,000",Full-time,"['looking', 'motivated', 'frontend', 'developer', 'join', 'growing', 'team', 'responsibilities', 'include', 'optimize', 'bundle', 'size', 'performance', 'webpack', 'write', 'unit', 'tests', 'jest', 'ensure', 'code', 'reliability', 'manage', 'application', 'state', 'redux', 'requirements', 'hands', 'experience', 'react', 'modern', 'frontend', 'tooling', 'experience', 'collaborating', 'designers', 'tools', 'like', 'figma', 'offer', 'collaborative', 'environment', 'opportunities', 'professional', 'growth']","['look', 'motivated', 'frontend', 'developer', 'join', 'grow', 'team', 'responsibility', 'include', 'optimize', 'bundle', 'size', 'performance', 'webpack', 'write', 'unit', 'test', 'jest', 'ensure', 'code', 'reliability', 'manage', 'application', 'state', 'redux', 'requirement', 'hand', 'experience', 'react', 'modern', 'frontend', 'tooling', 'experience', 'collaborate', 'designer', 'tool', 'like', 'figma', 'offer', 'collaborative', 'environment', 'opportunity', 'professional', 'growth']",look motivated frontend developer join grow team responsibility include optimize bundle size performance webpack write unit test jest ensure code reliability manage application state redux requirement hand experience react modern frontend tooling experience collaborate designer tool like figma offer collaborative environment opportunity professional growth,"['look', 'motiv', 'frontend', 'develop', 'join', 'grow', 'team', 'respons', 'includ', 'optim', 'bundl', 'size', 'perform', 'webpack', 'write', 'unit', 'test', 'jest', 'ensur', 'code', 'reliabl', 'manag', 'applic', 'state', 'redux', 'requir', 'hand', 'experi', 'react', 'modern', 'frontend', 'tool', 'experi', 'collabor', 'design', 'tool', 'like', 'figma', 'offer', 'collabor', 'environ', 'opportun', 'profession', 'growth']"
100391,DevOps Engineer,Meridian Health Solutions,"Vancouver, Canada","We are looking for a motivated DevOps Engineer to join our growing team. Responsibilities include: manage cloud infrastructure on AWS using Terraform; containerize applications using Docker and orchestrate them with Kubernetes; automate configuration management with Ansible. Requirements: hands-on knowledge of Docker, Kubernetes, and Linux administration; experience building CI/CD pipelines and automation scripts in Python. We offer a collaborative environment and opportunities for professional growth.",Lead (8-12 years),"Master's Degree in Data Science, Statistics, or related field","EUR 55,000-90,000",Full-time,"['looking', 'motivated', 'devops', 'engineer', 'join', 'growing', 'team', 'responsibilities', 'include', 'manage', 'cloud', 'infrastructure', 'aws', 'terraform', 'containerize', 'applications', 'docker', 'orchestrate', 'kubernetes', 'automate', 'configuration', 'management', 'ansible', 'requirements', 'hands', 'knowledge', 'docker', 'kubernetes', 'linux', 'administration', 'experience', 'building', 'ci', 'cd', 'pipelines', 'automation', 'scripts', 'python', 'offer', 'collaborative', 'environment', 'opportunities', 'professional', 'growth']","['look', 'motivated', 'devops', 'engineer', 'join', 'grow', 'team', 'responsibility', 'include', 'manage', 'cloud', 'infrastructure', 'aws', 'terraform', 'containerize', 'application', 'docker', 'orchestrate', 'kubernetes', 'automate', 'configuration', 'management', 'ansible', 'requirement', 'hand', 'knowledge', 'docker', 'kubernetes', 'linux', 'administration', 'experience', 'build', 'ci', 'cd', 'pipeline', 'automation', 'script', 'python', 'offer', 'collaborative', 'environment', 'opportunity', 'professional', 'growth']",look motivated devops engineer join grow team responsibility include manage cloud infrastructure aws terraform containerize application docker orchestrate kubernetes automate configuration management ansible requirement hand knowledge docker kubernetes linux administration experience build ci cd pipeline automation script python offer collaborative environment opportunity professional growth,"['look', 'motiv', 'devop', 'engin', 'join', 'grow', 'team', 'respons', 'includ', 'manag', 'cloud', 'infrastructur', 'aw', 'terraform', 'container', 'applic', 'docker', 'orchestr', 'kubernet', 'autom', 'configur', 'manag', 'ansibl', 'requir', 'hand', 'knowledg', 'docker', 'kubernet', 'linux', 'administr', 'experi', 'build', 'ci', 'cd', 'pipelin', 'autom', 'script', 'python', 'offer', 'collabor', 'environ', 'opportun', 'profession', 'growth']"
