job_id,job_title,company,location,job_description,experience,education,salary,job_type,clean_description
100127,Human Resources Business Partner,Bramble Retailers,"Pune, Maharashtra, India",We are seeking a talented Human Resources Business Partner who is passionate about delivering results. Responsibilities include: manage the employee onboarding process end to end; partner with department leaders on talent acquisition and workforce planning; ensure labor law compliance across all HR processes. Requirements: strong stakeholder management and communication skills; understanding of labor law compliance requirements. This role offers competitive benefits and a flexible work culture.,Executive (12+ years),Bachelor's Degree,"EUR 35,000-55,000",Full-time,We are seeking a talented Human Resources Business Partner who is passionate about delivering results. Responsibilities include manage the employee onboarding process end to end partner with department leaders on talent acquisition and workforce planning ensure labor law compliance across all HR processes. Requirements strong stakeholder management and communication skills understanding of labor law compliance requirements. This role offers competitive benefits and a flexible work culture.
100128,Supply Chain Coordinator,Silverline Consulting,"Vancouver, Canada",We are looking for a motivated Supply Chain Coordinator to join our growing team. Responsibilities include: support demand planning to optimize stock levels; work with SAP to manage procurement and vendor management processes; coordinate inventory management and shipment tracking across warehouses. Requirements: hands-on knowledge of SAP or similar ERP systems; experience in logistics coordination and inventory management. We value continuous learning and provide support for career development.,Junior (1-3 years),Bachelor's Degree,"GBP 28,000-45,000",Full-time,We are looking for a motivated Supply Chain Coordinator to join our growing team. Responsibilities include support demand planning to optimize stock levels work with SAP to manage procurement and vendor management processes coordinate inventory management and shipment tracking across warehouses. Requirements hands-on knowledge of SAP or similar ERP systems experience in logistics coordination and inventory management. We value continuous learning and provide support for career development.
100129,Digital Marketing Specialist,Anchor Bank Corp,"London, United Kingdom",We are looking for a motivated Digital Marketing Specialist to join our growing team. Responsibilities include: manage paid advertising campaigns across Google Ads and social media; analyze campaign performance using Google Analytics; run A/B tests to optimize conversion rates on landing pages. Requirements: proven experience with SEO and Google Analytics; strong copywriting skills for content and email marketing. We value continuous learning and provide support for career development.,Lead (8-12 years),Diploma or equivalent professional certification,"INR 400,000-800,000",Temporary,We are looking for a motivated Digital Marketing Specialist to join our growing team. Responsibilities include manage paid advertising campaigns across Google Ads and social media analyze campaign performance using Google Analytics run A B tests to optimize conversion rates on landing pages. Requirements proven experience with SEO and Google Analytics strong copywriting skills for content and email marketing. We value continuous learning and provide support for career development.
100130,Digital Marketing Specialist,Orbital Systems,"Boston, MA, USA",We are seeking a talented Digital Marketing Specialist who is passionate about delivering results. Responsibilities include: manage paid advertising campaigns across Google Ads and social media; create engaging content for email marketing and social media channels; analyze campaign performance using Google Analytics. Requirements: familiarity with marketing automation tools such as HubSpot; hands-on experience running PPC advertising campaigns. We value continuous learning and provide support for career development.,Senior (5-8 years),Diploma or equivalent professional certification,"INR 1,600,000-2,800,000",Full-time,We are seeking a talented Digital Marketing Specialist who is passionate about delivering results. Responsibilities include manage paid advertising campaigns across Google Ads and social media create engaging content for email marketing and social media channels analyze campaign performance using Google Analytics. Requirements familiarity with marketing automation tools such as HubSpot hands-on experience running PPC advertising campaigns. We value continuous learning and provide support for career development.
100131,Backend Software Engineer,Falconview Aerospace,"Manchester, United Kingdom","We are seeking a talented Backend Software Engineer who is passionate about delivering results. Responsibilities include: write clean, testable code and participate in code reviews using Git; design and build scalable REST APIs using Java and Spring Boot; set up CI/CD pipelines to automate testing and deployment. Requirements: experience working with AWS cloud services; understanding of CI/CD pipelines and version control with Git. We value continuous learning and provide support for career development.",Lead (8-12 years),Bachelor's Degree in Computer Science or related field,"GBP 45,000-75,000",Full-time,"We are seeking a talented Backend Software Engineer who is passionate about delivering results. Responsibilities include write clean, testable code and participate in code reviews using Git design and build scalable REST APIs using Java and Spring Boot set up CI CD pipelines to automate testing and deployment. Requirements experience working with AWS cloud services understanding of CI CD pipelines and version control with Git. We value continuous learning and provide support for career development."
100132,Digital Marketing Specialist,Silverline Consulting,"Dubai, UAE",Join us as a Digital Marketing Specialist and help drive our team's success. Responsibilities include: plan and execute SEO strategies to improve organic search rankings; analyze campaign performance using Google Analytics; create engaging content for email marketing and social media channels. Requirements: familiarity with marketing automation tools such as HubSpot; hands-on experience running PPC advertising campaigns. We offer a collaborative environment and opportunities for professional growth.,Junior (1-3 years),Diploma or equivalent professional certification,"INR 800,000-1,600,000",Part-time,Join us as a Digital Marketing Specialist and help drive our team's success. Responsibilities include plan and execute SEO strategies to improve organic search rankings analyze campaign performance using Google Analytics create engaging content for email marketing and social media channels. Requirements familiarity with marketing automation tools such as HubSpot hands-on experience running PPC advertising campaigns. We offer a collaborative environment and opportunities for professional growth.
100133,Backend Software Engineer,Amber Foods Co,"Sydney, Australia",Our company is hiring an experienced Backend Software Engineer to support key initiatives. Responsibilities include: optimize PostgreSQL queries for performance at scale; set up CI/CD pipelines to automate testing and deployment; design and build scalable REST APIs using Java and Spring Boot. Requirements: practical knowledge of Docker and Kubernetes for containerized deployments; solid experience with Java and Spring Boot. This role offers competitive benefits and a flexible work culture.,Lead (8-12 years),Bachelor's Degree in Computer Science or related field,"USD 45,000-75,000",Full-time,Our company is hiring an experienced Backend Software Engineer to support key initiatives. Responsibilities include optimize PostgreSQL queries for performance at scale set up CI CD pipelines to automate testing and deployment design and build scalable REST APIs using Java and Spring Boot. Requirements practical knowledge of Docker and Kubernetes for containerized deployments solid experience with Java and Spring Boot. This role offers competitive benefits and a flexible work culture.
100134,Supply Chain Coordinator,Ironwood Manufacturing,"Boston, MA, USA",Our company is hiring an experienced Supply Chain Coordinator to support key initiatives. Responsibilities include: identify opportunities for process improvement and cost analysis; support demand planning to optimize stock levels; work with SAP to manage procurement and vendor management processes. Requirements: experience with vendor management and procurement; experience in logistics coordination and inventory management. This role offers competitive benefits and a flexible work culture.,Lead (8-12 years),High School Diploma,"EUR 35,000-55,000",Full-time,Our company is hiring an experienced Supply Chain Coordinator to support key initiatives. Responsibilities include identify opportunities for process improvement and cost analysis support demand planning to optimize stock levels work with SAP to manage procurement and vendor management processes. Requirements experience with vendor management and procurement experience in logistics coordination and inventory management. This role offers competitive benefits and a flexible work culture.
100135,Customer Support Specialist,Ironwood Manufacturing,"London, United Kingdom",We are looking for a motivated Customer Support Specialist to join our growing team. Responsibilities include: troubleshoot product issues and escalate complex cases when needed; build strong product knowledge to resolve issues efficiently; maintain accurate records in the CRM software. Requirements: experience using CRM software to track customer interactions; strong communication and conflict resolution skills. We offer a collaborative environment and opportunities for professional growth.,Mid level (3-5 years),Master's Degree,"USD 75,000-110,000",Full-time,We are looking for a motivated Customer Support Specialist to join our growing team. Responsibilities include troubleshoot product issues and escalate complex cases when needed build strong product knowledge to resolve issues efficiently maintain accurate records in the CRM software. Requirements experience using CRM software to track customer interactions strong communication and conflict resolution skills. We offer a collaborative environment and opportunities for professional growth.
100136,Digital Marketing Specialist,Riverside EdTech,"Austin, TX, USA",Our company is hiring an experienced Digital Marketing Specialist to support key initiatives. Responsibilities include: plan and execute SEO strategies to improve organic search rankings; manage paid advertising campaigns across Google Ads and social media; run A/B tests to optimize conversion rates on landing pages. Requirements: familiarity with marketing automation tools such as HubSpot; proven experience with SEO and Google Analytics. This is a great opportunity to make an impact in a fast-paced environment.,Junior (1-3 years),Master's Degree in Business Administration (MBA),"GBP 28,000-45,000",Part-time,Our company is hiring an experienced Digital Marketing Specialist to support key initiatives. Responsibilities include plan and execute SEO strategies to improve organic search rankings manage paid advertising campaigns across Google Ads and social media run A B tests to optimize conversion rates on landing pages. Requirements familiarity with marketing automation tools such as HubSpot proven experience with SEO and Google Analytics. This is a great opportunity to make an impact in a fast-paced environment.
100137,Backend Software Engineer,Bramble Retailers,Remote,"We are seeking a talented Backend Software Engineer who is passionate about delivering results. Responsibilities include: write clean, testable code and participate in code reviews using Git; develop and maintain microservices deployed on Kubernetes; optimize PostgreSQL queries for performance at scale. Requirements: practical knowledge of Docker and Kubernetes for containerized deployments; understanding of CI/CD pipelines and version control with Git. This role offers competitive benefits and a flexible work culture.",Mid level (3-5 years),"Master's Degree in Data Science, Statistics, or related field","USD 75,000-110,000",Internship,"We are seeking a talented Backend Software Engineer who is passionate about delivering results. Responsibilities include write clean, testable code and participate in code reviews using Git develop and maintain microservices deployed on Kubernetes optimize PostgreSQL queries for performance at scale. Requirements practical knowledge of Docker and Kubernetes for containerized deployments understanding of CI CD pipelines and version control with Git. This role offers competitive benefits and a flexible work culture."
100138,Backend Software Engineer,Vertex Financial Services,"Chennai, Tamil Nadu, India","We are seeking a talented Backend Software Engineer who is passionate about delivering results. Responsibilities include: set up CI/CD pipelines to automate testing and deployment; develop and maintain microservices deployed on Kubernetes; write clean, testable code and participate in code reviews using Git. Requirements: solid experience with Java and Spring Boot; understanding of CI/CD pipelines and version control with Git. We value continuous learning and provide support for career development.",Senior (5-8 years),High School Diploma,"INR 800,000-1,600,000",Full-time,"We are seeking a talented Backend Software Engineer who is passionate about delivering results. Responsibilities include set up CI CD pipelines to automate testing and deployment develop and maintain microservices deployed on Kubernetes write clean, testable code and participate in code reviews using Git. Requirements solid experience with Java and Spring Boot understanding of CI CD pipelines and version control with Git. We value continuous learning and provide support for career development."
100139,Financial Analyst,Quartz Data Systems,"Vancouver, Canada",We are seeking a talented Financial Analyst who is passionate about delivering results. Responsibilities include: build financial models to support budgeting and forecasting; create dashboards in Power BI to track key financial metrics; prepare monthly financial reporting and variance analysis. Requirements: familiarity with SQL and Power BI for financial reporting; advanced Excel skills including financial modeling. This role offers competitive benefits and a flexible work culture.,Senior (5-8 years),Bachelor's Degree,"USD 110,000-160,000",Full-time,We are seeking a talented Financial Analyst who is passionate about delivering results. Responsibilities include build financial models to support budgeting and forecasting create dashboards in Power BI to track key financial metrics prepare monthly financial reporting and variance analysis. Requirements familiarity with SQL and Power BI for financial reporting advanced Excel skills including financial modeling. This role offers competitive benefits and a flexible work culture.
100140,Frontend Developer,Lumen Insurance,"Berlin, Germany","Our company is hiring an experienced Frontend Developer to support key initiatives. Responsibilities include: manage application state using Redux; translate Figma designs into pixel-perfect HTML and CSS; build responsive, accessible user interfaces using React and TypeScript. Requirements: familiarity with responsive design principles across devices; experience collaborating with designers using tools like Figma. This role offers competitive benefits and a flexible work culture.",Entry level (0-1 years),Bachelor's Degree,"GBP 45,000-75,000",Internship,"Our company is hiring an experienced Frontend Developer to support key initiatives. Responsibilities include manage application state using Redux translate Figma designs into pixel-perfect HTML and CSS build responsive, accessible user interfaces using React and TypeScript. Requirements familiarity with responsive design principles across devices experience collaborating with designers using tools like Figma. This role offers competitive benefits and a flexible work culture."
100141,Human Resources Business Partner,Anchor Bank Corp,"Chicago, IL, USA",We are seeking a talented Human Resources Business Partner who is passionate about delivering results. Responsibilities include: manage the employee onboarding process end to end; handle employee relations issues and conflict resolution; support performance management cycles and compensation planning. Requirements: experience in talent acquisition and employee relations; strong stakeholder management and communication skills. This role offers competitive benefits and a flexible work culture.,Mid level (3-5 years),Master's Degree,"EUR 55,000-90,000",Contract,We are seeking a talented Human Resources Business Partner who is passionate about delivering results. Responsibilities include manage the employee onboarding process end to end handle employee relations issues and conflict resolution support performance management cycles and compensation planning. Requirements experience in talent acquisition and employee relations strong stakeholder management and communication skills. This role offers competitive benefits and a flexible work culture.
100142,Business Analyst,Pinecrest Energy,"Chennai, Tamil Nadu, India",We are looking for a motivated Business Analyst to join our growing team. Responsibilities include: gather and document business requirements from stakeholders; work closely with Agile teams to translate requirements into user stories; build reports and dashboards in Power BI to support decision-making. Requirements: familiarity with Agile delivery and documentation practices; excellent stakeholder management and problem-solving skills. This role offers competitive benefits and a flexible work culture.,Lead (8-12 years),"Master's Degree in Data Science, Statistics, or related field","EUR 35,000-55,000",Full-time,We are looking for a motivated Business Analyst to join our growing team. Responsibilities include gather and document business requirements from stakeholders work closely with Agile teams to translate requirements into user stories build reports and dashboards in Power BI to support decision-making. Requirements familiarity with Agile delivery and documentation practices excellent stakeholder management and problem-solving skills. This role offers competitive benefits and a flexible work culture.
100143,Business Analyst,Lumen Insurance,"Dubai, UAE",We are seeking a talented Business Analyst who is passionate about delivering results. Responsibilities include: build reports and dashboards in Power BI to support decision-making; analyze data using SQL and Excel to identify process improvements; create process maps to visualize current and future state workflows. Requirements: excellent stakeholder management and problem-solving skills; strong SQL and Excel skills for data analysis. This is a great opportunity to make an impact in a fast-paced environment.,Senior (5-8 years),Master's Degree in Business Administration (MBA),"EUR 55,000-90,000",Full-time,We are seeking a talented Business Analyst who is passionate about delivering results. Responsibilities include build reports and dashboards in Power BI to support decision-making analyze data using SQL and Excel to identify process improvements create process maps to visualize current and future state workflows. Requirements excellent stakeholder management and problem-solving skills strong SQL and Excel skills for data analysis. This is a great opportunity to make an impact in a fast-paced environment.
100144,Backend Software Engineer,Quartz Data Systems,"Bengaluru, Karnataka, India","Our company is hiring an experienced Backend Software Engineer to support key initiatives. Responsibilities include: write clean, testable code and participate in code reviews using Git; develop and maintain microservices deployed on Kubernetes; set up CI/CD pipelines to automate testing and deployment. Requirements: experience working with AWS cloud services; understanding of CI/CD pipelines and version control with Git. We value continuous learning and provide support for career development.",Senior (5-8 years),Diploma or equivalent professional certification,"GBP 28,000-45,000",Full-time,"Our company is hiring an experienced Backend Software Engineer to support key initiatives. Responsibilities include write clean, testable code and participate in code reviews using Git develop and maintain microservices deployed on Kubernetes set up CI CD pipelines to automate testing and deployment. Requirements experience working with AWS cloud services understanding of CI CD pipelines and version control with Git. We value continuous learning and provide support for career development."
100145,Financial Analyst,Cobalt Retail Group,"Boston, MA, USA","Join us as a Financial Analyst and help drive our team's success. Responsibilities include: build financial models to support budgeting and forecasting; use SQL to extract and analyze financial data from internal systems; prepare monthly financial reporting and variance analysis. Requirements: experience with forecasting, budgeting, and variance analysis; advanced Excel skills including financial modeling. We offer a collaborative environment and opportunities for professional growth.",Entry level (0-1 years),"Master's Degree in Data Science, Statistics, or related field","USD 160,000-220,000",Full-time,"Join us as a Financial Analyst and help drive our team's success. Responsibilities include build financial models to support budgeting and forecasting use SQL to extract and analyze financial data from internal systems prepare monthly financial reporting and variance analysis. Requirements experience with forecasting, budgeting, and variance analysis advanced Excel skills including financial modeling. We offer a collaborative environment and opportunities for professional growth."
100146,Data Scientist,Harbor & Co,"London, United Kingdom","We are seeking a talented Data Scientist who is passionate about delivering results. Responsibilities include: create dashboards and visualizations to communicate findings to stakeholders; design and evaluate A/B tests to measure product impact; build and deploy machine learning models to solve business problems. Requirements: hands-on experience with pandas, scikit-learn, and statistical modeling techniques; experience with data visualization tools like Tableau or Power BI. This is a great opportunity to make an impact in a fast-paced environment.",Senior (5-8 years),Master's Degree,"USD 110,000-160,000",Contract,"We are seeking a talented Data Scientist who is passionate about delivering results. Responsibilities include create dashboards and visualizations to communicate findings to stakeholders design and evaluate A B tests to measure product impact build and deploy machine learning models to solve business problems. Requirements hands-on experience with pandas, scikit-learn, and statistical modeling techniques experience with data visualization tools like Tableau or Power BI. This is a great opportunity to make an impact in a fast-paced environment."
100147,Product Manager,Willowbrook Hospitality,"Chicago, IL, USA",Join us as a Product Manager and help drive our team's success. Responsibilities include: work with engineering and design teams in an Agile environment using Jira; communicate product strategy to stakeholders across the organization; run A/B tests to validate product hypotheses. Requirements: strong data analysis and prioritization skills; experience owning product strategy and roadmap planning. We offer a collaborative environment and opportunities for professional growth.,Entry level (0-1 years),PhD or equivalent research experience,"GBP 45,000-75,000",Full-time,Join us as a Product Manager and help drive our team's success. Responsibilities include work with engineering and design teams in an Agile environment using Jira communicate product strategy to stakeholders across the organization run A B tests to validate product hypotheses. Requirements strong data analysis and prioritization skills experience owning product strategy and roadmap planning. We offer a collaborative environment and opportunities for professional growth.
100148,Digital Marketing Specialist,Redwood Robotics,"Dubai, UAE",We are looking for a motivated Digital Marketing Specialist to join our growing team. Responsibilities include: plan and execute SEO strategies to improve organic search rankings; create engaging content for email marketing and social media channels; run A/B tests to optimize conversion rates on landing pages. Requirements: strong copywriting skills for content and email marketing; familiarity with marketing automation tools such as HubSpot. We value continuous learning and provide support for career development.,Executive (12+ years),Diploma or equivalent professional certification,"INR 400,000-800,000",Contract,We are looking for a motivated Digital Marketing Specialist to join our growing team. Responsibilities include plan and execute SEO strategies to improve organic search rankings create engaging content for email marketing and social media channels run A B tests to optimize conversion rates on landing pages. Requirements strong copywriting skills for content and email marketing familiarity with marketing automation tools such as HubSpot. We value continuous learning and provide support for career development.
100149,Financial Analyst,Ironwood Manufacturing,"Bengaluru, Karnataka, India",We are seeking a talented Financial Analyst who is passionate about delivering results. Responsibilities include: build financial models to support budgeting and forecasting; create dashboards in Power BI to track key financial metrics; use SQL to extract and analyze financial data from internal systems. Requirements: understanding of GAAP and risk analysis principles; familiarity with SQL and Power BI for financial reporting. We value continuous learning and provide support for career development.,Lead (8-12 years),Master's Degree,"INR 800,000-1,600,000",Full-time,We are seeking a talented Financial Analyst who is passionate about delivering results. Responsibilities include build financial models to support budgeting and forecasting create dashboards in Power BI to track key financial metrics use SQL to extract and analyze financial data from internal systems. Requirements understanding of GAAP and risk analysis principles familiarity with SQL and Power BI for financial reporting. We value continuous learning and provide support for career development.
100150,Business Analyst,Amber Foods Co,"Dubai, UAE",We are seeking a talented Business Analyst who is passionate about delivering results. Responsibilities include: work closely with Agile teams to translate requirements into user stories; create process maps to visualize current and future state workflows; gather and document business requirements from stakeholders. Requirements: strong SQL and Excel skills for data analysis; familiarity with Agile delivery and documentation practices. This is a great opportunity to make an impact in a fast-paced environment.,Entry level (0-1 years),PhD or equivalent research experience,"INR 800,000-1,600,000",Full-time,We are seeking a talented Business Analyst who is passionate about delivering results. Responsibilities include work closely with Agile teams to translate requirements into user stories create process maps to visualize current and future state workflows gather and document business requirements from stakeholders. Requirements strong SQL and Excel skills for data analysis familiarity with Agile delivery and documentation practices. This is a great opportunity to make an impact in a fast-paced environment.
100151,Customer Support Specialist,BluePeak Technologies,"Bengaluru, Karnataka, India",Join us as a Customer Support Specialist and help drive our team's success. Responsibilities include: troubleshoot product issues and escalate complex cases when needed; handle escalation management for high-priority customer concerns; build strong product knowledge to resolve issues efficiently. Requirements: strong communication and conflict resolution skills; prior experience in customer service or technical support. This is a great opportunity to make an impact in a fast-paced environment.,Executive (12+ years),"Master's Degree in Data Science, Statistics, or related field","GBP 28,000-45,000",Full-time,Join us as a Customer Support Specialist and help drive our team's success. Responsibilities include troubleshoot product issues and escalate complex cases when needed handle escalation management for high-priority customer concerns build strong product knowledge to resolve issues efficiently. Requirements strong communication and conflict resolution skills prior experience in customer service or technical support. This is a great opportunity to make an impact in a fast-paced environment.
100152,Business Analyst,Falconview Aerospace,"Chicago, IL, USA",We are seeking a talented Business Analyst who is passionate about delivering results. Responsibilities include: build reports and dashboards in Power BI to support decision-making; gather and document business requirements from stakeholders; analyze data using SQL and Excel to identify process improvements. Requirements: familiarity with Agile delivery and documentation practices; excellent stakeholder management and problem-solving skills. We offer a collaborative environment and opportunities for professional growth.,Lead (8-12 years),Diploma or equivalent professional certification,"EUR 35,000-55,000",Full-time,We are seeking a talented Business Analyst who is passionate about delivering results. Responsibilities include build reports and dashboards in Power BI to support decision-making gather and document business requirements from stakeholders analyze data using SQL and Excel to identify process improvements. Requirements familiarity with Agile delivery and documentation practices excellent stakeholder management and problem-solving skills. We offer a collaborative environment and opportunities for professional growth.
100153,Financial Analyst,Pinecrest Energy,"Chicago, IL, USA",Join us as a Financial Analyst and help drive our team's success. Responsibilities include: use SQL to extract and analyze financial data from internal systems; prepare monthly financial reporting and variance analysis; ensure reporting complies with GAAP standards. Requirements: advanced Excel skills including financial modeling; familiarity with SQL and Power BI for financial reporting. This is a great opportunity to make an impact in a fast-paced environment.,Executive (12+ years),High School Diploma,"EUR 35,000-55,000",Contract,Join us as a Financial Analyst and help drive our team's success. Responsibilities include use SQL to extract and analyze financial data from internal systems prepare monthly financial reporting and variance analysis ensure reporting complies with GAAP standards. Requirements advanced Excel skills including financial modeling familiarity with SQL and Power BI for financial reporting. This is a great opportunity to make an impact in a fast-paced environment.
100154,Frontend Developer,Anchor Bank Corp,"Sydney, Australia","Our company is hiring an experienced Frontend Developer to support key initiatives. Responsibilities include: build responsive, accessible user interfaces using React and TypeScript; optimize bundle size and performance using Webpack; write unit tests with Jest to ensure code reliability. Requirements: strong command of JavaScript, HTML, and CSS; hands-on experience with React and modern frontend tooling. We value continuous learning and provide support for career development.",Senior (5-8 years),Bachelor's Degree in Computer Science or related field,"EUR 55,000-90,000",Part-time,"Our company is hiring an experienced Frontend Developer to support key initiatives. Responsibilities include build responsive, accessible user interfaces using React and TypeScript optimize bundle size and performance using Webpack write unit tests with Jest to ensure code reliability. Requirements strong command of JavaScript, HTML, and CSS hands-on experience with React and modern frontend tooling. We value continuous learning and provide support for career development."
100155,Financial Analyst,Cobalt Retail Group,"Manchester, United Kingdom",Our company is hiring an experienced Financial Analyst to support key initiatives. Responsibilities include: ensure reporting complies with GAAP standards; prepare monthly financial reporting and variance analysis; use SQL to extract and analyze financial data from internal systems. Requirements: familiarity with SQL and Power BI for financial reporting; understanding of GAAP and risk analysis principles. This is a great opportunity to make an impact in a fast-paced environment.,Senior (5-8 years),Diploma or equivalent professional certification,"USD 45,000-75,000",Full-time,Our company is hiring an experienced Financial Analyst to support key initiatives. Responsibilities include ensure reporting complies with GAAP standards prepare monthly financial reporting and variance analysis use SQL to extract and analyze financial data from internal systems. Requirements familiarity with SQL and Power BI for financial reporting understanding of GAAP and risk analysis principles. This is a great opportunity to make an impact in a fast-paced environment.
100156,Customer Support Specialist,Cascade Cloud Inc,"Seattle, WA, USA","We are seeking a talented Customer Support Specialist who is passionate about delivering results. Responsibilities include: maintain accurate records in the CRM software; build strong product knowledge to resolve issues efficiently; respond to customer inquiries via email, live chat, and ticketing systems like Zendesk. Requirements: familiarity with ticketing systems such as Zendesk; experience using CRM software to track customer interactions. We value continuous learning and provide support for career development.",Senior (5-8 years),"Master's Degree in Data Science, Statistics, or related field","GBP 45,000-75,000",Internship,"We are seeking a talented Customer Support Specialist who is passionate about delivering results. Responsibilities include maintain accurate records in the CRM software build strong product knowledge to resolve issues efficiently respond to customer inquiries via email, live chat, and ticketing systems like Zendesk. Requirements familiarity with ticketing systems such as Zendesk experience using CRM software to track customer interactions. We value continuous learning and provide support for career development."
100157,DevOps Engineer,Harbor & Co,"Chicago, IL, USA",Join us as a DevOps Engineer and help drive our team's success. Responsibilities include: containerize applications using Docker and orchestrate them with Kubernetes; set up monitoring and alerting to ensure system reliability; build and maintain CI/CD pipelines with Jenkins. Requirements: strong experience with AWS and infrastructure-as-code tools like Terraform; experience building CI/CD pipelines and automation scripts in Python. This is a great opportunity to make an impact in a fast-paced environment.,Executive (12+ years),Diploma or equivalent professional certification,"INR 800,000-1,600,000",Part-time,Join us as a DevOps Engineer and help drive our team's success. Responsibilities include containerize applications using Docker and orchestrate them with Kubernetes set up monitoring and alerting to ensure system reliability build and maintain CI CD pipelines with Jenkins. Requirements strong experience with AWS and infrastructure-as-code tools like Terraform experience building CI CD pipelines and automation scripts in Python. This is a great opportunity to make an impact in a fast-paced environment.
100158,Financial Analyst,Solstice Pharma,"Boston, MA, USA",We are seeking a talented Financial Analyst who is passionate about delivering results. Responsibilities include: build financial models to support budgeting and forecasting; use SQL to extract and analyze financial data from internal systems; prepare monthly financial reporting and variance analysis. Requirements: familiarity with SQL and Power BI for financial reporting; understanding of GAAP and risk analysis principles. This is a great opportunity to make an impact in a fast-paced environment.,Junior (1-3 years),Master's Degree in Business Administration (MBA),"USD 45,000-75,000",Internship,We are seeking a talented Financial Analyst who is passionate about delivering results. Responsibilities include build financial models to support budgeting and forecasting use SQL to extract and analyze financial data from internal systems prepare monthly financial reporting and variance analysis. Requirements familiarity with SQL and Power BI for financial reporting understanding of GAAP and risk analysis principles. This is a great opportunity to make an impact in a fast-paced environment.
100159,DevOps Engineer,Vertex Financial Services,"Amsterdam, Netherlands",We are looking for a motivated DevOps Engineer to join our growing team. Responsibilities include: set up monitoring and alerting to ensure system reliability; build and maintain CI/CD pipelines with Jenkins; manage cloud infrastructure on AWS using Terraform. Requirements: strong experience with AWS and infrastructure-as-code tools like Terraform; experience building CI/CD pipelines and automation scripts in Python. This role offers competitive benefits and a flexible work culture.,Lead (8-12 years),Master's Degree in Business Administration (MBA),"USD 110,000-160,000",Full-time,We are looking for a motivated DevOps Engineer to join our growing team. Responsibilities include set up monitoring and alerting to ensure system reliability build and maintain CI CD pipelines with Jenkins manage cloud infrastructure on AWS using Terraform. Requirements strong experience with AWS and infrastructure-as-code tools like Terraform experience building CI CD pipelines and automation scripts in Python. This role offers competitive benefits and a flexible work culture.
100160,Supply Chain Coordinator,Northgate Logistics,"Bengaluru, Karnataka, India",Our company is hiring an experienced Supply Chain Coordinator to support key initiatives. Responsibilities include: coordinate inventory management and shipment tracking across warehouses; work with SAP to manage procurement and vendor management processes; identify opportunities for process improvement and cost analysis. Requirements: experience with vendor management and procurement; hands-on knowledge of SAP or similar ERP systems. This role offers competitive benefits and a flexible work culture.,Mid level (3-5 years),Diploma or equivalent professional certification,"USD 75,000-110,000",Full-time,Our company is hiring an experienced Supply Chain Coordinator to support key initiatives. Responsibilities include coordinate inventory management and shipment tracking across warehouses work with SAP to manage procurement and vendor management processes identify opportunities for process improvement and cost analysis. Requirements experience with vendor management and procurement hands-on knowledge of SAP or similar ERP systems. This role offers competitive benefits and a flexible work culture.
100161,Digital Marketing Specialist,Prism Media Group,"Chicago, IL, USA",We are looking for a motivated Digital Marketing Specialist to join our growing team. Responsibilities include: manage paid advertising campaigns across Google Ads and social media; create engaging content for email marketing and social media channels; plan and execute SEO strategies to improve organic search rankings. Requirements: proven experience with SEO and Google Analytics; hands-on experience running PPC advertising campaigns. This is a great opportunity to make an impact in a fast-paced environment.,Entry level (0-1 years),Master's Degree,"GBP 45,000-75,000",Full-time,We are looking for a motivated Digital Marketing Specialist to join our growing team. Responsibilities include manage paid advertising campaigns across Google Ads and social media create engaging content for email marketing and social media channels plan and execute SEO strategies to improve organic search rankings. Requirements proven experience with SEO and Google Analytics hands-on experience running PPC advertising campaigns. This is a great opportunity to make an impact in a fast-paced environment.
100162,Frontend Developer,Nova Payments Inc,"Chicago, IL, USA","We are looking for a motivated Frontend Developer to join our growing team. Responsibilities include: manage application state using Redux; optimize bundle size and performance using Webpack; translate Figma designs into pixel-perfect HTML and CSS. Requirements: experience collaborating with designers using tools like Figma; strong command of JavaScript, HTML, and CSS. This is a great opportunity to make an impact in a fast-paced environment.",Entry level (0-1 years),Master's Degree in Business Administration (MBA),"EUR 35,000-55,000",Contract,"We are looking for a motivated Frontend Developer to join our growing team. Responsibilities include manage application state using Redux optimize bundle size and performance using Webpack translate Figma designs into pixel-perfect HTML and CSS. Requirements experience collaborating with designers using tools like Figma strong command of JavaScript, HTML, and CSS. This is a great opportunity to make an impact in a fast-paced environment."
100163,Digital Marketing Specialist,Vertex Financial Services,"Hyderabad, Telangana, India",We are seeking a talented Digital Marketing Specialist who is passionate about delivering results. Responsibilities include: manage paid advertising campaigns across Google Ads and social media; plan and execute SEO strategies to improve organic search rankings; analyze campaign performance using Google Analytics. Requirements: strong copywriting skills for content and email marketing; hands-on experience running PPC advertising campaigns. This role offers competitive benefits and a flexible work culture.,Executive (12+ years),Diploma or equivalent professional certification,"EUR 55,000-90,000",Full-time,We are seeking a talented Digital Marketing Specialist who is passionate about delivering results. Responsibilities include manage paid advertising campaigns across Google Ads and social media plan and execute SEO strategies to improve organic search rankings analyze campaign performance using Google Analytics. Requirements strong copywriting skills for content and email marketing hands-on experience running PPC advertising campaigns. This role offers competitive benefits and a flexible work culture.
